label,youtube_id,time_start,time_end,split,is_cc
abseiling,NhiwscssRb0,169,179,train,0
abseiling,NhqT1Noga6A,25,35,train,0
abseiling,NHvdcCRdLJA,15,25,train,0
abseiling,nKoqxSJcZn8,71,81,train,0
abseiling,NlLzuNVGl8U,40,50,train,0
abseiling,NmiqKGF24YE,431,441,train,0
abseiling,nmZQ-6af4VU,38,48,train,0
abseiling,nNc_9u_1Ck8,14,24,train,0
abseiling,Nnk8AcX4WOU,32,42,train,0
abseiling,NpaLrRmkbqU,42,52,train,0
abseiling,NULpzupkMQA,3,13,train,0
abseiling,NY4F-a-s4X4,2,12,train,0
abseiling,NyuaFyp9l4Q,126,136,train,0
abseiling,o0npX0_iGh0,46,56,train,0
abseiling,o1iX2jQeGcI,57,67,train,0
abseiling,o1_DLN1HRjc,28,38,train,0
abseiling,o2aL6lbfwaM,118,128,train,0
abseiling,O4kIQoYXiJQ,99,109,train,0
abseiling,O9HI7PNFoWg,1,11,train,0
abseiling,OC4UGXf9Qgc,121,131,train,0
abseiling,odg6lsSg0PA,16,26,train,0
abseiling,Of-vXWwD2_w,39,49,train,0
abseiling,OGGf_ZoXfyM,1112,1122,train,0
abseiling,oHUWb_7hynM,48,58,train,0
abseiling,OJbn1L9gKb8,253,263,train,0
abseiling,Ojj1ZuoUW18,68,78,train,0
abseiling,olBJ5AeJd2s,189,199,train,0
abseiling,olceUCYhL2M,467,477,train,0
abseiling,oMzFvZunGQg,173,183,train,0
abseiling,oNT_nF81-ZY,33,43,train,0
abseiling,ONXQoDifCLc,50,60,train,0
abseiling,OOQqkpM5e_M,157,167,train,0
abseiling,opcSPMgP0Zs,394,404,train,0
abseiling,opeUDHC4u-s,102,112,train,0
abseiling,oPK5Cyt3ox4,66,76,train,0
abseiling,oqn0cVz5Um4,385,395,train,0
abseiling,or-TvrtvbE8,124,134,train,0
abseiling,oRkJKkptcAA,134,144,train,0
abseiling,OtJJuxKuluU,143,153,train,0
abseiling,OtuAgLz9SWo,150,160,train,1
abseiling,OVOoSHDVro8,361,371,train,0
abseiling,OwDmh9ybXaM,280,290,train,0
abseiling,oWg0KUcNx4g,175,185,train,0
abseiling,OWxUxKx1S0U,73,83,train,0
abseiling,OXdjzEpoS2U,27,37,train,0
abseiling,oYUaByKM_IU,32,42,train,0
abseiling,oz_VI0C7GMk,24,34,train,0
abseiling,p0hOw3YslaM,13,23,train,0
abseiling,p1GKldUE_JQ,31,41,train,0
abseiling,p27S3Eg9O-A,73,83,train,0
abseiling,P5es7BNz9hA,46,56,train,0
abseiling,P5oXC9wqvTo,99,109,train,0
abseiling,p6F0rA7G1qs,517,527,train,0
abseiling,P9i1lh1yhdM,74,84,train,0
abseiling,PC9TFKYpsSM,49,59,train,0
abseiling,pcIqp66GgU4,37,47,train,0
abseiling,Pd8qpaC18BI,3,13,train,0
abseiling,pDIgBK_KbQU,36,46,train,0
abseiling,pdW_enWrcgg,61,71,train,0
abseiling,pF2JgvHZrOs,40,50,train,0
abseiling,PfRyeOCOn2E,13,23,train,0
abseiling,pfzfZiPxjn8,17,27,train,0
abseiling,Pg7tqpKI-jY,445,455,train,0
abseiling,PGGTX0XODCg,161,171,train,0
abseiling,PGR-BiZI6L8,122,132,train,0
abseiling,ph_O_zYAtmU,19,29,train,0
abseiling,PKuY73aMDpY,33,43,train,0
abseiling,pM3PyA7Ucyc,1,11,train,0
abseiling,PMkT19tOvu0,216,226,train,0
abseiling,pQqTqDoGkrA,37,47,train,0
abseiling,pRlncfoT-Dg,80,90,train,0
abseiling,pufexFou_LI,41,51,train,0
abseiling,puiTPydw8Y0,170,180,train,0
abseiling,pVBtKxqGS7o,15,25,train,0
abseiling,PwhhDhlWV6M,281,291,train,0
abseiling,PXpgY4RY-oM,197,207,train,0
abseiling,pXXpr2LwK1s,336,346,train,0
abseiling,PY08R2Z2-u0,94,104,train,0
abseiling,p_Kg9tMqbeo,0,10,train,0
abseiling,p_TDWv8w4II,43,53,train,0
abseiling,Q-AiM7fGRjw,36,46,train,0
abseiling,q-oD4LvbIwE,401,411,train,0
abseiling,Q3JmATnfX0Q,174,184,train,0
abseiling,Q43ZZzEc8TM,675,685,train,0
abseiling,QaDve6piQ5Q,33,43,train,0
abseiling,QAnzP6oGFWo,36,46,train,0
abseiling,QBFSQsL7YrU,31,41,train,0
abseiling,qC8s4y9FG9g,24,34,train,0
abseiling,qDkfOLCioGs,36,46,train,0
abseiling,qESYQ21cVPg,219,229,train,0
abseiling,qFqamv2qSMU,87,97,train,0
abseiling,QG8A_8tWchs,36,46,train,0
abseiling,qhh1kiMFdAM,50,60,train,0
abseiling,Qj5gP6rMaaA,1,11,train,0
abseiling,qk5ByEb_dp4,54,64,train,0
abseiling,QKuZzplWTx4,122,132,train,0
abseiling,QM-MfYp1xCc,51,61,train,0
abseiling,QOFN7851f8k,473,483,train,0
abseiling,qOfQG6ncIDQ,2907,2917,train,0
abseiling,qRIHnfR-gRg,3,13,train,0
abseiling,qRRYpICYxLU,45,55,train,0
abseiling,qsfWviTsvZM,5,15,train,0
abseiling,QuEutCm9_9M,212,222,train,0
abseiling,QVMtxVr7rfo,9,19,train,0
abseiling,qwg6YIaC-68,47,57,train,0
abseiling,QxXJKmCtK4A,60,70,train,0
abseiling,QyEG1bUTCrc,78,88,train,0
abseiling,QynzC6ptRcQ,429,439,train,0
abseiling,qzYP_BB-BHg,17,27,train,0
abseiling,r-E5RfA3u38,86,96,train,0
abseiling,r-VxGDXQvLk,649,659,train,0
abseiling,R0-3bOyUhug,344,354,train,0
abseiling,r0n8bKOriq8,106,116,train,0
abseiling,R24FbEk2NiU,197,207,train,0
abseiling,r4aq0ixg-KY,301,311,train,0
abseiling,R5LeDyenpDQ,188,198,train,0
abseiling,r6fkoO8bZug,490,500,train,0
abseiling,r7k0wYYDTGo,283,293,train,0
abseiling,RaMF5rudRLQ,2699,2709,train,0
abseiling,RcGClFc1Z7M,4,14,train,0
abseiling,REccUXWSno8,125,135,train,0
abseiling,rh5hrzdSHBk,324,334,train,0
abseiling,RhzlUwXSxmA,13,23,train,0
abseiling,rinCdVhueDA,0,10,train,0
abseiling,rJ9bFFtMGMM,4,14,train,0
abseiling,RjZzuSL5Vx4,174,184,train,0
abseiling,Rldj-kvNKdQ,233,243,train,0
abseiling,RMdk187QnSI,0,10,train,0
abseiling,rozcbBKPiq0,4,14,train,0
abseiling,rpxNo22vxfM,182,192,train,0
abseiling,RqiJvOFIwYI,385,395,train,0
abseiling,RQNDIctDnFQ,262,272,train,0
abseiling,RQ_BWRd45Xs,78,88,train,0
abseiling,rRh-lkFj4Tw,1,11,train,0
abseiling,rscBFSNxRxE,72,82,train,0
abseiling,RV0VGCGw-2Y,23,33,train,0
abseiling,RV5euwRHgp8,135,145,train,0
abseiling,rysMQ42Brr4,81,91,train,0
abseiling,rZgrYsSFn4s,36,46,train,0
abseiling,rztGtTe9cjw,121,131,train,0
abseiling,s-0YitDtuv4,13,23,train,0
abseiling,S0CZe5G03aY,147,157,train,0
abseiling,S1D8J-A8-7Y,317,327,train,0
abseiling,S2L8AknYPrA,162,172,train,0
abseiling,s3P3b9glBN4,208,218,train,0
abseiling,s60F2ja6QXE,270,280,train,0
abseiling,S6TCX7hiFbA,165,175,train,0
abseiling,S7kt4pRAtdE,194,204,train,0
abseiling,s8VPmwPCF_g,200,210,train,0
abseiling,sb2-e8sDXsQ,16,26,train,0
abseiling,SBEN9in3HZk,3,13,train,1
abseiling,SBwGIDrxHLQ,18,28,train,0
abseiling,SElYH9O8pBc,36,46,train,0
abseiling,SfM7sOQrNtg,78,88,train,0
abseiling,sFNx97CL00I,23,33,train,0
abseiling,Sfsp42eyFP4,18,28,train,0
abseiling,SFU_UxzfgPg,12,22,train,0
abseiling,SHbfuKmOo6E,41,51,train,0
abseiling,SiCCKnopmnc,4,14,train,0
abseiling,SiqHAo-wcZE,448,458,train,0
abseiling,SkckO1tzNoU,23,33,train,0
abseiling,Sm029JGA5r4,10,20,train,0
abseiling,smxXBHhdmUU,5,15,train,0
abseiling,sN80RbKSei0,14,24,train,0
abseiling,sOKTmDZNdT0,214,224,train,0
abseiling,SoXfjruecGM,16,26,train,0
abseiling,spVb3RSFkTg,126,136,train,0
abseiling,SrEICcoDeko,345,355,train,0
abseiling,Ss9f9CP6zhk,240,250,train,0
abseiling,stIrPjGLfZ8,126,136,train,0
abseiling,sTJA1xALat4,35,45,train,0
abseiling,STzYXorJ3Pg,245,255,train,0
abseiling,su1vRKhiM2g,14,24,train,0
abseiling,su4wzxWofoA,79,89,train,0
abseiling,SuZfA3mLI48,28,38,train,0
abseiling,sVShdvSUMI0,427,437,train,0
abseiling,Syuv0yli1Ks,54,64,train,0
abseiling,sze0R6Qu6D8,4,14,train,0
abseiling,sZhO3--Sjro,35,45,train,0
abseiling,T1PRCx5lxGo,4,14,train,0
abseiling,T88E0S4_Q9Q,17,27,train,0
abseiling,T8FKO64CtuY,1,11,train,0
abseiling,tAFhYaaxb9M,285,295,train,0
abseiling,TakqNQeNqpk,228,238,train,0
abseiling,TbSeas6RJTo,38,48,train,0
abseiling,Tc4mPQAhJDs,139,149,train,0
abseiling,tcAfTNUGmLw,96,106,train,0
abseiling,tcZ_hFy0T6I,93,103,train,0
abseiling,tdcDwFrLRjc,70,80,train,0
abseiling,Tdd9inAW1VY,361,371,train,0
abseiling,TGuiIBXGmjk,15,25,train,0
abseiling,TgvtG_duP80,340,350,train,0
abseiling,tIFW1HYld7Y,0,10,train,0
abseiling,TIghbIkW-dQ,106,116,train,0
abseiling,tin1M6-5qI4,14,24,train,0
abseiling,TjDjwzUymq8,338,348,train,0
abseiling,TLks8CdB41w,7,17,train,0
abseiling,TlYO_5onJf0,192,202,train,0
abseiling,tNsQISQ5s4Y,116,126,train,0
abseiling,tNtS-pVl5YE,25,35,train,0
abseiling,tOBFYC_asUo,720,730,train,0
abseiling,tp-1J9mOtQo,213,223,train,0
abseiling,TqwNJJhe53A,40,50,train,0
abseiling,TrE4NBQOw_w,559,569,train,0
abseiling,tXfO7t6FOMQ,565,575,train,0
abseiling,txpnmv80goY,0,10,train,0
abseiling,tZ-stwBG2rI,0,10,train,0
abseiling,tzJk-MT5osU,44,54,train,0
abseiling,TzXN59Y8cZw,495,505,train,0
abseiling,T_-n9KETUR4,40,50,train,0
abseiling,t_bEd9YymMI,11,21,train,0
abseiling,U8ql5aZKS_c,82,92,train,0
abseiling,u8TIx2f7fgk,63,73,train,0
abseiling,u8Y0WHT1gA0,264,274,train,0
abseiling,u8YRKw2HWm8,63,73,train,0
abseiling,uaHqixb-Zbc,0,10,train,0
abseiling,UaKGiEnqhPo,6,16,train,0
abseiling,UaUix_Jnbmw,186,196,train,0
abseiling,Ub5CpB8F5OY,30,40,train,0
abseiling,ubZ089pbaP8,62,72,train,0
abseiling,ucJqshJB5Ic,127,137,train,0
abseiling,UiRKyKcRIUU,0,10,train,0
abseiling,uIwM4hNn3us,69,79,train,0
abseiling,UjcupvXsx9U,64,74,train,0
abseiling,uP09GoMAYjU,340,350,train,0
abseiling,Up3QyxTO16k,13,23,train,0
abseiling,UP6kAnZLET8,1,11,train,0
abseiling,uPeRYNi_b2o,21,31,train,0
abseiling,Uq8scLcYh6M,4,14,train,0
abseiling,us_a0MpHgGE,119,129,train,0
abseiling,UUN-Osliol0,1036,1046,train,0
abseiling,uvBWe9nbAt0,63,73,train,0
abseiling,uvXZq8F79yo,113,123,train,0
abseiling,Uy-lGnYxnyo,49,59,train,0
abseiling,u_8AD-p_A8A,44,54,train,0
abseiling,v0CeGyJhc4U,2,12,train,0
abseiling,v1tjd9mUfys,75,85,train,0
abseiling,v3PSuKYtnhA,118,128,train,0
abseiling,v4djNGOG5A8,438,448,train,0
abseiling,v6hfBCUQFxc,87,97,train,0
abseiling,V6Kll-xrjVk,3,13,train,0
abseiling,v7x6SbAR4rA,145,155,train,0
abseiling,v8ZzGrTkVpY,3,13,train,0
abseiling,vABhecThIgI,16,26,train,0
abseiling,VaojFsODqp8,96,106,train,0
abseiling,VboZ8QFvHjI,120,130,train,0
abseiling,VciODSTjHs4,18,28,train,0
abseiling,VdIjpDI6b0I,175,185,train,0
abseiling,vDyr2cdXfBI,60,70,train,0
abseiling,vEe2s5hztH8,110,120,train,0
abseiling,Vf1y4s8XaBc,106,116,train,0
abseiling,VFzyXlVDc7w,57,67,train,0
abseiling,vGAWucfMv6w,74,84,train,0
abseiling,vgk2jPUtoWM,91,101,train,0
abseiling,vhr77Md5QIY,107,117,train,0
abseiling,vjENlCLRQe4,82,92,train,0
abseiling,vjsJ3nfhddE,223,233,train,0
abseiling,vNxsGd0hKgg,157,167,train,0
abseiling,VoChIuA0BbE,164,174,train,0
abseiling,VPoJCV8euCg,1,11,train,0
abseiling,vPxZC50Ajjw,62,72,train,0
abseiling,VQLdInwPhpQ,60,70,train,0
abseiling,VRNVK63tAlw,9,19,train,0
abseiling,vRvKZRSTfqc,11,21,train,0
abseiling,vuYkyUoqvYA,324,334,train,0
abseiling,VV6hivQSpAA,84,94,train,0
abseiling,VWnSwPoNsHI,159,169,train,0
abseiling,vxW-WXevQrg,61,71,train,0
abseiling,V_YE0LC2sN0,114,124,train,0
abseiling,w1rHY15XZoQ,9,19,train,1
abseiling,w2TO-iI8prw,77,87,train,0
abseiling,W5GWm_g9X1s,95,105,train,0
abseiling,w7l52ORboQ8,35,45,train,0
abseiling,W7l90JANsDA,25,35,train,0
abseiling,w9IZFxbn6w0,222,232,train,0
abseiling,w9rNLvIcsmE,337,347,train,0
abseiling,WA-2n5prapE,146,156,train,0
abseiling,walR6r7zYwQ,8,18,train,0
abseiling,WCMGKn2WTpg,62,72,train,0
abseiling,wcmSz3Rzw9Y,167,177,train,0
abseiling,wcRuXrduj6Q,96,106,train,0
abseiling,WDfmJZA4Rhw,88,98,train,0
abseiling,WDiAcm5iIL8,81,91,train,0
abseiling,wDTYTa55u0E,212,222,train,0
abseiling,WdztC_jCzwE,65,75,train,0
abseiling,We8FTzltsN0,57,67,train,0
abseiling,wexhJsq5gfI,439,449,train,0
abseiling,Wf3x6WHtLuQ,166,176,train,0
abseiling,WfgmGlNEId0,234,244,train,0
abseiling,WfTEnPj3R_E,10,20,train,0
abseiling,wfY4v2WKP8I,174,184,train,0
abseiling,Wg3NYmClD9Q,12,22,train,0
abseiling,wi5huH3juFc,67,77,train,0
abseiling,WIGiK4kIqCM,301,311,train,0
abseiling,wiqdWLeMsYA,71,81,train,0
abseiling,WjtTfhSMVwg,20,30,train,0
abseiling,wkYn0i0S7f0,109,119,train,0
abseiling,wL3gh8PxdnM,1373,1383,train,0
abseiling,WmBYVQwXAYw,104,114,train,0
abseiling,Wnf5nkThufA,84,94,train,0
abseiling,WNOM5dhpJco,111,121,train,0
abseiling,WNrdRaXP7dY,83,93,train,0
abseiling,WO180mpT2rg,5,15,train,0
abseiling,wPORLJm7G4s,76,86,train,0
abseiling,wpURZuP-DH0,19,29,train,0
abseiling,WpyltT2B6pM,23,33,train,0
abseiling,WQ8bKQ524sQ,195,205,train,0
abseiling,WRCYuMELWwI,11,21,train,0
abseiling,wtHn8oZHwYQ,9,19,train,0
abseiling,WtsxCZoN_CU,141,151,train,0
abseiling,wU3tMhvk89k,18,28,train,0
abseiling,wUAXdbysVjI,229,239,train,0
abseiling,Wv69wJJjAcs,12,22,train,0
abseiling,WWBDz0UZ3Pw,165,175,train,0
abseiling,WwPL6OqNqB0,133,143,train,0
abseiling,wXla74JS-GI,362,372,train,0
abseiling,X-Ir0k_D8J0,2,12,train,0
abseiling,X2DbNF9YNjs,177,187,train,0
abseiling,X3hN7bdfiLA,54,64,train,0
abseiling,X5imLMrvCdQ,483,493,train,0
abseiling,X98Ov2TECkw,136,146,train,0
abseiling,XA4SuTAGBT0,35,45,train,0
abseiling,xaJTABpbJtw,165,175,train,0
abseiling,XAZtRAEQzcY,151,161,train,0
abseiling,xB8A7QPkGpY,32,42,train,0
abseiling,xCMIABWeJ0g,5,15,train,0
abseiling,xCNQhxJGu2Y,102,112,train,0
abseiling,XDHoXdm01Bo,70,80,train,0
abseiling,XE6TXuGl9z0,159,169,train,0
abseiling,XFNYAAw4i7U,136,146,train,0
abseiling,xFWlKMNfe9o,74,84,train,0
abseiling,xKvSE2-Xi5s,209,219,train,0
abseiling,xn5VEbVynUw,248,258,train,0
abseiling,xnThxDsD5iI,14,24,train,0
abseiling,XNWAiFLzLRo,19,29,train,0
abseiling,xo-VFeJmQQc,156,166,train,0
abseiling,xOW_aH_KfiI,496,506,train,0
abseiling,XPvNKzRgwyA,97,107,train,0
abseiling,xQG7kqvc9Aw,120,130,train,0
abseiling,xR3rUNWJM7I,220,230,train,0
abseiling,XR6z4XA6myY,137,147,train,0
abseiling,XsEw1vd32l8,52,62,train,0
abseiling,xvq51qXpYMk,10,20,train,0
abseiling,XvQnWDCC3zw,370,380,train,0
abseiling,xWSSln0LyU0,11,21,train,0
abseiling,xXEG-3fhGgE,113,123,train,1
abseiling,xYHDCgAK1qY,8,18,train,0
abseiling,XynRUgFqvfI,23,33,train,0
abseiling,xZv3db2l-PQ,38,48,train,0
abseiling,X_BC0Jn5COg,21,31,train,0
abseiling,y-sDHIMDLOE,113,123,train,0
abseiling,y3GTBWwEhGI,19,29,train,0
abseiling,y3jA90keov4,213,223,train,0
abseiling,Y3zUsny4yuk,7,17,train,0
abseiling,Y6B_e4hr9Jc,97,107,train,0
abseiling,Y8q5IuK9ZZQ,276,286,train,0
abseiling,yAPoyJ9p8ac,37,47,train,0
abseiling,yBEJ_4e1-7M,5,15,train,0
abseiling,ycqHpm5rqow,84,94,train,0
abseiling,YCXkFo1nX1Q,37,47,train,0
abseiling,YEgqBGmmPV8,40,50,train,0
abseiling,yGA9OkTvvVM,65,75,train,0
abseiling,yhT8wEcF6QA,175,185,train,0
abseiling,yIcLV9OmzFM,50,60,train,0
abseiling,YJqm55DPThg,533,543,train,0
abseiling,yl0SRmjmpCU,4,14,train,0
abseiling,yL1uOzsjXlo,3,13,train,0
abseiling,YLuGVVV7bS4,42,52,train,0
abseiling,ym-44usN7Ec,16,26,train,0
abseiling,yMetOUpHT9M,15,25,train,0
abseiling,ymJb6tW5_BE,477,487,train,0
abseiling,yn-LobvubfI,86,96,train,0
abseiling,YoP_iY7kArQ,54,64,train,0
abseiling,ypIOrJF1ddg,81,91,train,0
abseiling,yQhgB0PGMzg,58,68,train,0
abseiling,yR8un3WBsrg,104,114,train,0
abseiling,Yrr0uOBSxu0,95,105,train,0
abseiling,YSuxa3NB6dU,12,22,train,0
abseiling,YTJdurXZYZY,399,409,train,0
abseiling,yU6JaF6naV8,68,78,train,0
abseiling,YuDAzP5Px3c,528,538,train,0
abseiling,YuDwH4AyNww,136,146,train,0
abseiling,yUvdC3HGHxo,45,55,train,0
abseiling,YuWeRT8kdwo,4,14,train,0
abseiling,yU_jtzkTX9E,393,403,train,0
abseiling,yWVraWYKJeE,218,228,train,0
abseiling,Z-IFmEH6_FE,0,10,train,0
abseiling,z0FEFBPwJsU,35,45,train,0
abseiling,Z0X-Fl6YPmI,35,45,train,0
abseiling,Z1dAQvR4hSc,140,150,train,0
abseiling,Z227H4Lufjk,621,631,train,0
abseiling,z2kq2yctsJk,55,65,train,0
abseiling,Z3_he4Ekb4A,4,14,train,0
abseiling,z8d_9Aqm5ew,20,30,train,0
abseiling,Z9CQYckIIls,57,67,train,0
abseiling,zA_ICqtk_uU,45,55,train,0
abseiling,zB9TV6Lmt68,3,13,train,0
abseiling,zbmaLtao5gg,3,13,train,0
abseiling,zd2FYeh0mWQ,380,390,train,0
abseiling,zdON0llP6YU,96,106,train,0
abseiling,zEy-PnxEew0,445,455,train,0
abseiling,ZEz6iVgcxgQ,129,139,train,0
abseiling,ZgDAZ61fhg0,91,101,train,0
abseiling,Zhe3REzQ7a4,100,110,train,0
abseiling,zjxFAufvAI0,104,114,train,0
abseiling,zmfOynFz70A,74,84,train,0
abseiling,ZNbQsypX0LU,21,31,train,0
abseiling,zP7onZWTnE0,77,87,train,0
abseiling,zQ8G8D52KG8,38,48,train,0
abseiling,ZThx102f-kc,185,195,train,0
abseiling,ztrCldycQZI,49,59,train,0
abseiling,ztuc7tVNUDo,3,13,train,0
abseiling,ztwxS2u2zq0,24,34,train,0
abseiling,zutdzCh9ST0,1,11,train,0
abseiling,zwP5sOfoX2E,715,725,train,0
abseiling,ZxG1co3qXLg,567,577,train,0
abseiling,zXl1dDql0WE,1,11,train,0
abseiling,zxN5n-ferOM,800,810,train,0
abseiling,zxOmGsxBHGU,185,195,train,0
abseiling,Zy-Bd3-E7WA,143,153,train,0
abseiling,Z_1UMo4nttw,292,302,train,0
abseiling,z_b7xftl6Vk,1065,1075,train,0
abseiling,_4YTwq0-73Y,44,54,train,0
abseiling,_EDt9CNqqxk,260,270,train,0
abseiling,_HVO2_ZrJno,48,58,train,0
abseiling,_IkgLzKQVzk,20,30,train,0
abseiling,_SSkUUyN_zA,58,68,train,0
abseiling,_UtLXOVn5Jk,83,93,train,0
abseiling,_WWyCxEok2I,78,88,train,0
abseiling,_xN3j__e368,1,11,train,0
abseiling,_ZUFJsVpGLY,81,91,train,0
air drumming,-37UUIjsmGA,16,26,train,0
air drumming,-3xvTiROe7o,0,10,train,0
air drumming,-6b9q-zQnPk,20,30,train,0
air drumming,-6_yubx7iSg,1,11,train,0
air drumming,-7QDJQU657I,1,11,train,0
air drumming,-8khhEKByEM,6,16,train,0
air drumming,-cfwqyJGnt0,2,12,train,0
air drumming,-dglCzcubsw,246,256,train,0
air drumming,-eGnPDG5Pxs,53,63,train,0
air drumming,-fTmHyOG-CY,0,10,train,0
air drumming,-gw9DlQGiNo,11,21,train,0
air drumming,-kL508ohBoo,1,11,train,0
air drumming,-LVME0pkaW8,24,34,train,0
air drumming,-ni1UWaBmL0,56,66,train,0
air drumming,-rI2ZqZ5vH0,7,17,train,0
air drumming,-t7I9PRPwQI,5,15,train,0
air drumming,-tcD0doI-vo,1,11,train,0
air drumming,-tXuFVHvRdQ,118,128,train,0
air drumming,-U2frOP59dc,16,26,train,0
air drumming,-upUws2YqWk,7,17,train,0
air drumming,-VICCY1B1K0,10,20,train,0
air drumming,-VtLx-mcPds,12,22,train,0
air drumming,-_boW-NO5pU,117,127,train,0
air drumming,0-DC05gGzaI,2,12,train,0
air drumming,03V2idM7_KY,3,13,train,0
air drumming,0aidJ-1R7Ds,3,13,train,0
air drumming,0c1bhfxioqE,78,88,train,0
air drumming,0ETN_KBzW_c,56,66,train,0
air drumming,0H51IBy3ifA,169,179,train,0
air drumming,0hCz2sv1fnM,5,15,train,0
air drumming,0hsa-fjf_Wc,1,11,train,0
air drumming,0l92TkaFxbo,14,24,train,0
air drumming,0l9p2qfoI6I,49,59,train,0
air drumming,0lXH6VToEtQ,86,96,train,0
air drumming,0MqJuP01I80,8,18,train,0
air drumming,0PrB6nQjdNE,109,119,train,0
air drumming,0ShUcpOk0F0,40,50,train,0
air drumming,0S_RNaArlCc,2,12,train,0
air drumming,0t4U_zrvbYw,13,23,train,0
air drumming,0T7JI0q5HvE,27,37,train,0
air drumming,0XdPnshbyMQ,61,71,train,0
air drumming,0y7ghpYAemM,11,21,train,0
air drumming,10dZYe23HQs,13,23,train,0
air drumming,16ys1Vt8xsU,157,167,train,0
air drumming,18eYOCJLA6M,0,10,train,0
air drumming,1Ac8TTeNdlE,2,12,train,0
air drumming,1FD68B1wffs,22,32,train,0
air drumming,1fro95eDEAw,58,68,train,0
air drumming,1HNXtIJ8usU,58,68,train,0
air drumming,1HZ-siots6M,10,20,train,0
air drumming,1mSlrvZNBjQ,9,19,train,0
air drumming,1NobReQ1SZY,1,11,train,0
air drumming,1r46pkDeqFY,4,14,train,0
air drumming,1SqA6WVJDdI,3,13,train,0
air drumming,1ZfY519M3OQ,79,89,train,0
air drumming,20NbLfzU82Y,7,17,train,0
air drumming,22kdeQ_krSU,89,99,train,0
air drumming,284l7lvmkPw,1,11,train,0
air drumming,2CEHAmdsZ9M,14,24,train,0
air drumming,2ckjAG7haGM,170,180,train,0
air drumming,2DI-reCFSTQ,27,37,train,0
air drumming,2Grg_zwmYZE,4,14,train,0
air drumming,2Ig6FI0BWHM,26,36,train,0
air drumming,2jJx1U7tpIU,1,11,train,0
air drumming,2jyyLa9f_2I,0,10,train,0
air drumming,2RCLzEXgYAw,1,11,train,0
air drumming,2RmbPxI8Id4,0,10,train,0
air drumming,2vwcfWO0bR4,7,17,train,0
air drumming,31WyGtiQv5Y,21,31,train,0
air drumming,34QxJtpbnJE,21,31,train,0
air drumming,35ZiWctdDts,14,24,train,0
air drumming,3751dFivR-g,16,26,train,0
air drumming,3DxoDen7hlU,2,12,train,0
air drumming,3F0kKu91StY,2,12,train,0
air drumming,3GriCzcJ8VQ,233,243,train,0
air drumming,3IbF1sDJ0JA,52,62,train,0
air drumming,3N9LxIDyfMk,8,18,train,0
air drumming,3s0lWup00KM,8,18,train,0
air drumming,3shX1hHV9DQ,1,11,train,0
air drumming,3tGh9PBCl2I,3,13,train,0
air drumming,3wlUUNhSZxw,166,176,train,0
air drumming,3_gfKDp_zEU,83,93,train,0
air drumming,41eLdy8R9n0,28,38,train,0
air drumming,42RLXCIbwuE,0,10,train,0
air drumming,4CMGzdZVb1Q,2,12,train,0
air drumming,4ebgMWGWAdk,11,21,train,0
air drumming,4f1q05ey88s,52,62,train,0
air drumming,4GEqqFdZkCI,17,27,train,0
air drumming,4Lajqf0_ILk,28,38,train,0
air drumming,4nOkPdypcuY,41,51,train,0
air drumming,4PtH59aewJ8,3,13,train,0
air drumming,4RWwDRGaIRU,4,14,train,0
air drumming,4sayvAo50Uc,0,10,train,0
air drumming,4UE45KdT8Ro,18,28,train,0
air drumming,4vaQo7z7eZA,50,60,train,0
air drumming,4XqGcz-RkpY,36,46,train,0
air drumming,52ZCXL3QmYY,1,11,train,0
air drumming,53MoFUuxwkg,253,263,train,0
air drumming,57gVNxFYlOY,2,12,train,0
air drumming,5ANdBRMFAjs,22,32,train,0
air drumming,5BysuTciPJA,20,30,train,0
air drumming,5e0H0WS9wMg,76,86,train,0
air drumming,5J9c8-mG16E,84,94,train,0
air drumming,5kU5t2tDUs8,39,49,train,0
air drumming,5KUxFX1HKbI,71,81,train,0
air drumming,5M80ZTWfzOU,50,60,train,0
air drumming,5n_mGW3qs4s,10,20,train,0
air drumming,5QMYLSXGvz0,20,30,train,0
air drumming,5RaGQlPoYw4,8,18,train,0
air drumming,5SeCxHDLZF0,276,286,train,0
air drumming,5tbpjvcrjxU,30,40,train,0
air drumming,5tF9Rt2uFtw,94,104,train,0
air drumming,5tIT-WsPEL8,66,76,train,0
air drumming,5UtSHD81Uvo,0,10,train,0
air drumming,5vsvvC3URCI,60,70,train,0
air drumming,5wClNoWS23Y,1,11,train,0
air drumming,5x93jandIkw,16,26,train,0
air drumming,5yanGp-HFnA,1,11,train,0
air drumming,6aFkOABjTn0,33,43,train,0
air drumming,6aLsDp6qkg8,230,240,train,0
air drumming,6Gy57GeeZKE,153,163,train,0
air drumming,6IjjFHXAB_0,171,181,train,0
air drumming,6J-r0n_tiWA,23,33,train,0
air drumming,6MqfdNXB2EY,20,30,train,0
air drumming,6OEnH22SCnk,8,18,train,0
air drumming,6QghJbJy9GQ,21,31,train,0
air drumming,6tfNyWY__SI,197,207,train,0
air drumming,6xvmDUJ8xIU,30,40,train,0
air drumming,6y6tf8CsKm4,60,70,train,0
air drumming,6_fmU3Xfw7I,0,10,train,0
air drumming,76YTeOlkD2Q,7,17,train,0
air drumming,770PFDePrxY,4,14,train,0
air drumming,77LIYCFbZtA,7,17,train,0
air drumming,79qJ7wn1_NQ,129,139,train,0
air drumming,7cgBBCMg-GQ,27,37,train,0
